Date/Time,100m_N Avg [m/s],Pressure 5m [mbar],98m WV [°],78m WV [°],48m WV [°],Temp 5m [°C],Hum 5m
2018-12-03 07:10:00,7.091,1008.6,39.4,25.3,8.4,19.3,64.3
2018-12-03 07:20:00,7.29,1008.8,39.4,23.9,8.4,19.2,64.7
2018-12-03 07:30:00,7.201,1009.0,38.0,22.5,5.6,19.1,65.3
2018-12-03 07:40:00,7.01,1009.2,36.6,23.9,5.6,19.1,65.7
2018-12-03 07:50:00,7.282,1009.3,42.2,28.1,8.4,19.1,65.7
2018-12-03 08:00:00,7.216,1009.4,42.2,26.7,8.4,19.3,65.2
2018-12-03 08:10:00,7.01,1009.6,42.2,28.1,7.0,19.4,64.9
2018-12-03 08:20:00,7.194,1009.7,45.0,29.5,9.8,19.4,64.9
2018-12-03 08:30:00,7.395,1009.8,49.2,32.3,16.9,19.7,64.8
2018-12-03 08:40:00,7.545,1009.9,47.8,32.3,15.5,20.0,63.5
2018-12-03 08:50:00,6.993,1010.0,43.6,29.5,15.5,20.5,62.7
2018-12-03 09:00:00,7.032,1010.1,45.0,30.9,18.3,21.0,61.6
2018-12-03 09:10:00,6.651,1010.3,40.8,29.5,16.9,21.9,59.6
2018-12-03 09:20:00,6.501,1010.4,43.6,33.8,22.5,22.5,57.3
2018-12-03 09:30:00,6.698,1010.5,47.8,36.6,26.7,23.0,55.8
2018-12-03 09:40:00,6.425,1010.6,49.2,42.2,32.3,23.2,55.9
2018-12-03 09:50:00,5.684,1010.6,50.6,43.6,38.0,23.5,55.8
2018-12-03 10:00:00,5.73,1010.5,52.0,45.0,36.6,23.8,55.4
2018-12-03 10:10:00,5.281,1010.5,53.4,45.0,40.8,24.3,55.1
2018-12-03 10:20:00,5.794,1010.4,54.8,47.8,40.8,24.8,54.7
2018-12-03 10:30:00,5.055,1010.4,56.3,49.2,40.8,24.9,54.8
2018-12-03 10:40:00,4.861,1010.3,50.6,40.8,33.8,25.1,54.8
2018-12-03 10:50:00,4.876,1010.3,46.4,40.8,36.6,25.5,54.8
2018-12-03 11:00:00,4.861,1010.2,49.2,43.6,40.8,26.0,55.3
2018-12-03 11:10:00,5.055,1010.0,57.7,53.4,52.0,26.4,55.3
2018-12-03 11:20:00,4.881,1010.0,57.7,53.4,49.2,26.6,54.7
2018-12-03 11:30:00,4.795,1009.8,63.3,59.1,60.5,26.6,54.1
2018-12-03 11:40:00,4.748,1009.5,64.7,61.9,57.7,26.9,52.7
2018-12-03 11:50:00,4.181,1009.4,61.9,59.1,59.1,27.3,51.5
2018-12-03 12:00:00,4.503,1009.2,64.7,57.7,54.8,27.4,50.8
2018-12-03 12:10:00,4.314,1009.0,66.1,61.9,54.8,27.6,50.0
2018-12-03 12:20:00,4.198,1008.8,78.8,78.8,77.3,27.7,49.9
2018-12-03 12:30:00,4.154,1008.6,81.6,81.6,84.4,28.0,50.3
2018-12-03 12:40:00,3.874,1008.5,78.8,81.6,87.2,28.0,51.5
2018-12-03 12:50:00,4.149,1008.3,84.4,84.4,91.4,28.0,53.8
2018-12-03 13:00:00,3.943,1008.1,85.8,87.2,92.8,28.1,52.4
2018-12-03 13:10:00,3.918,1007.9,92.8,92.8,91.4,27.6,54.6
2018-12-03 13:20:00,4.056,1007.8,90.0,88.6,91.4,27.4,55.9
2018-12-03 13:30:00,3.894,1007.6,87.2,88.6,90.0,27.6,55.5
2018-12-03 13:40:00,3.847,1007.4,91.4,90.0,92.8,27.9,54.4
2018-12-03 13:50:00,3.597,1007.3,95.6,95.6,95.6,27.9,51.8
2018-12-03 14:00:00,4.125,1007.2,99.8,101.3,105.5,27.7,53.0
2018-12-03 14:10:00,4.441,1007.0,102.7,104.1,109.7,27.7,53.8
2018-12-03 14:20:00,4.35,1006.9,97.0,99.8,106.9,27.5,57.5
2018-12-03 14:30:00,4.652,1006.9,102.7,102.7,111.1,27.5,58.7
2018-12-03 14:40:00,4.621,1006.9,106.9,108.3,112.5,27.3,60.1
2018-12-03 14:50:00,4.338,1006.8,104.1,105.5,109.7,27.3,59.4
2018-12-03 15:00:00,4.355,1006.6,104.1,102.7,106.9,27.4,60.1
2018-12-03 15:10:00,4.638,1006.5,108.3,106.9,109.7,27.1,61.0
2018-12-03 15:20:00,5.001,1006.5,112.5,111.1,111.1,27.3,60.9
2018-12-03 15:30:00,4.554,1006.4,109.7,111.1,112.5,27.3,60.4
2018-12-03 15:40:00,4.871,1006.4,111.1,111.1,112.5,27.3,61.3
2018-12-03 15:50:00,5.559,1006.3,115.3,115.3,113.9,27.1,64.0
2018-12-03 16:00:00,5.696,1006.3,120.9,119.5,116.7,27.0,67.3
2018-12-03 16:10:00,5.463,1006.4,119.5,118.1,115.3,27.0,68.0
2018-12-03 16:20:00,5.399,1006.5,122.3,119.5,116.7,27.0,68.5
2018-12-03 16:30:00,5.578,1006.6,120.9,118.1,115.3,26.8,69.8
2018-12-03 16:40:00,5.748,1006.6,123.8,118.1,115.3,26.6,70.7
2018-12-03 16:50:00,5.954,1006.7,122.3,118.1,113.9,26.5,71.2
2018-12-03 17:00:00,5.681,1006.9,120.9,116.7,112.5,26.4,71.8
2018-12-03 17:10:00,5.436,1006.9,119.5,113.9,111.1,26.4,72.0
2018-12-03 17:20:00,5.124,1007.1,119.5,113.9,109.7,26.2,72.9
2018-12-03 17:30:00,4.979,1007.3,119.5,115.3,111.1,26.2,73.4
2018-12-03 17:40:00,4.643,1007.4,116.7,112.5,108.3,26.0,74.7
2018-12-03 17:50:00,4.589,1007.4,116.7,112.5,109.7,25.8,74.7
2018-12-03 18:00:00,4.606,1007.5,115.3,111.1,106.9,25.7,76.4
2018-12-03 18:10:00,4.652,1007.6,115.3,111.1,106.9,25.4,77.0
2018-12-03 18:20:00,5.036,1007.6,113.9,109.7,105.5,25.4,77.8
2018-12-03 18:30:00,4.959,1007.7,111.1,106.9,104.1,25.4,77.9
2018-12-03 18:40:00,4.751,1007.8,111.1,106.9,102.7,25.4,77.4
2018-12-03 18:50:00,4.702,1007.9,106.9,102.7,98.4,25.4,77.3
2018-12-03 19:00:00,4.601,1008.0,104.1,99.8,95.6,25.4,77.4
2018-12-03 19:10:00,4.571,1008.0,98.4,97.0,92.8,25.3,77.9
2018-12-03 19:20:00,4.704,1008.2,99.8,95.6,91.4,25.3,78.5
2018-12-03 19:30:00,4.775,1008.4,99.8,97.0,92.8,25.2,80.0
2018-12-03 19:40:00,5.107,1008.5,97.0,98.4,95.6,25.2,81.4
2018-12-03 19:50:00,4.554,1008.8,95.6,92.8,88.6,25.2,82.4
2018-12-03 20:00:00,4.137,1008.9,85.8,81.6,73.1,24.9,82.3
2018-12-03 20:10:00,4.075,1009.0,78.8,70.3,60.5,24.7,82.8
2018-12-03 20:20:00,3.717,1009.2,73.1,63.3,42.2,24.3,83.1
2018-12-03 20:30:00,3.516,1009.3,71.7,63.3,35.2,24.1,83.1
2018-12-03 20:40:00,3.714,1009.5,70.3,60.5,35.2,23.8,83.1
2018-12-03 20:50:00,4.269,1009.6,73.1,66.1,38.0,23.5,83.0
2018-12-03 21:00:00,4.331,1009.7,78.8,71.7,43.6,23.0,83.3
2018-12-03 21:10:00,3.869,1009.7,74.5,64.7,28.1,22.7,83.4
2018-12-03 21:20:00,4.046,1009.7,75.9,64.7,26.7,22.4,83.3
2018-12-03 21:30:00,4.117,1009.8,80.2,67.5,30.9,22.4,83.1
2018-12-03 21:40:00,3.842,1009.9,78.8,64.7,23.9,22.2,82.8
2018-12-03 21:50:00,4.093,1009.9,78.8,63.3,26.7,22.2,82.3
2018-12-03 22:00:00,4.127,1009.9,74.5,56.3,22.5,22.4,81.7
2018-12-03 22:10:00,3.714,1010.0,66.1,46.4,23.9,22.2,81.2
2018-12-03 22:20:00,4.053,1010.0,71.7,50.6,28.1,22.4,79.7
2018-12-03 22:30:00,4.149,1010.0,75.9,56.3,30.9,22.5,77.6
2018-12-03 22:40:00,4.264,1010.0,75.9,53.4,29.5,22.6,73.2
2018-12-03 22:50:00,4.274,1010.1,75.9,53.4,29.5,22.7,69.1
2018-12-03 23:00:00,4.456,1010.2,77.3,60.5,35.2,23.0,65.4
2018-12-03 23:10:00,4.738,1010.1,74.5,54.8,28.1,23.1,65.3
2018-12-03 23:20:00,4.296,1010.1,73.1,50.6,23.9,23.0,66.5
2018-12-03 23:30:00,4.304,1010.0,68.9,47.8,18.3,22.4,73.6
2018-12-03 23:40:00,4.439,1010.0,67.5,46.4,22.5,21.8,76.7
2018-12-03 23:50:00,5.264,1009.8,70.3,57.7,29.5,21.5,76.5
2018-12-04 00:00:00,5.669,1009.8,71.7,57.7,29.5,21.6,74.2
2018-12-04 00:10:00,5.225,1009.8,63.3,47.8,22.5,21.6,73.4
2018-12-04 00:20:00,4.731,1009.8,46.4,28.1,11.3,21.1,75.3
2018-12-04 00:30:00,5.144,1009.7,42.2,26.7,11.3,20.8,76.9
2018-12-04 00:40:00,5.156,1009.6,39.4,26.7,11.3,20.7,77.1
2018-12-04 00:50:00,5.502,1009.4,45.0,33.8,21.1,20.8,75.6
2018-12-04 01:00:00,5.799,1009.3,45.0,33.8,21.1,21.1,73.6
2018-12-04 01:10:00,5.927,1009.3,46.4,36.6,22.5,21.5,69.7
2018-12-04 01:20:00,5.971,1009.3,47.8,36.6,21.1,21.9,67.4
2018-12-04 01:30:00,6.192,1009.3,53.4,40.8,23.9,21.6,68.0
2018-12-04 01:40:00,6.629,1009.2,56.3,43.6,25.3,21.5,69.5
2018-12-04 01:50:00,7.108,1009.2,60.5,46.4,26.7,21.3,69.8
2018-12-04 02:00:00,7.395,1009.2,63.3,50.6,28.1,21.1,69.6
2018-12-04 02:10:00,7.474,1009.1,64.7,54.8,35.2,21.3,68.1
2018-12-04 02:20:00,7.523,1009.0,64.7,54.8,36.6,21.4,66.9
2018-12-04 02:30:00,7.842,1009.0,63.3,54.8,36.6,21.6,64.7
2018-12-04 02:40:00,7.972,1008.8,63.3,53.4,38.0,21.8,63.6
2018-12-04 02:50:00,8.058,1008.8,60.5,50.6,35.2,21.9,62.9
2018-12-04 03:00:00,8.417,1008.6,61.9,52.0,38.0,21.9,62.6
2018-12-04 03:10:00,8.439,1008.6,63.3,53.4,39.4,22.0,62.5
2018-12-04 03:20:00,8.397,1008.6,60.5,49.2,33.8,22.0,62.1
2018-12-04 03:30:00,8.016,1008.6,57.7,45.0,28.1,22.0,62.4
2018-12-04 03:40:00,7.714,1008.5,57.7,46.4,29.5,21.8,63.6
2018-12-04 03:50:00,7.196,1008.5,53.4,42.2,25.3,21.6,64.1
2018-12-04 04:00:00,7.032,1008.4,50.6,39.4,23.9,21.5,64.6
2018-12-04 04:10:00,6.72,1008.4,49.2,36.6,21.1,21.4,64.5
2018-12-04 04:20:00,6.526,1008.4,47.8,35.2,19.7,21.4,64.2
2018-12-04 04:30:00,6.6,1008.5,47.8,35.2,21.1,21.3,64.1
2018-12-04 04:40:00,6.661,1008.5,49.2,36.6,21.1,21.4,63.8
2018-12-04 04:50:00,6.87,1008.5,49.2,38.0,21.1,21.3,64.1
2018-12-04 05:00:00,6.889,1008.5,49.2,36.6,19.7,21.1,64.5
2018-12-04 05:10:00,6.715,1008.5,47.8,32.3,16.9,20.9,65.3
2018-12-04 05:20:00,6.627,1008.5,45.0,29.5,15.5,20.8,65.6
2018-12-04 05:30:00,6.543,1008.5,45.0,29.5,12.7,20.7,65.6
2018-12-04 05:40:00,6.413,1008.6,42.2,25.3,8.4,20.8,64.9
2018-12-04 05:50:00,6.271,1008.8,40.8,25.3,7.0,20.7,64.9
2018-12-04 06:00:00,6.236,1008.9,42.2,26.7,7.0,20.5,65.3
2018-12-04 06:10:00,6.253,1009.0,40.8,26.7,8.4,20.4,65.6
2018-12-04 06:20:00,6.779,1008.9,45.0,29.5,14.1,20.5,64.8
2018-12-04 06:30:00,6.931,1009.1,49.2,33.8,16.9,20.8,63.8
2018-12-04 06:40:00,6.875,1009.2,50.6,33.8,12.7,20.7,63.8
2018-12-04 06:50:00,6.769,1009.3,49.2,33.8,14.1,20.5,64.0
2018-12-04 07:00:00,6.924,1009.4,50.6,35.2,15.5,20.5,64.0
2018-12-04 07:10:00,6.988,1009.5,50.6,35.2,16.9,20.4,64.2
2018-12-04 07:20:00,7.118,1009.8,49.2,32.3,16.9,20.4,64.3
2018-12-04 07:30:00,7.484,1009.9,50.6,35.2,21.1,20.5,64.6
2018-12-04 07:40:00,7.577,1010.0,52.0,38.0,22.5,20.4,65.1
2018-12-04 07:50:00,7.479,1010.2,49.2,36.6,19.7,20.4,65.6
2018-12-04 08:00:00,7.832,1010.2,50.6,39.4,22.5,20.7,65.4
2018-12-04 08:10:00,8.296,1010.3,53.4,43.6,22.5,20.9,65.6
2018-12-04 08:20:00,8.343,1010.5,49.2,38.0,19.7,21.4,63.8
2018-12-04 08:30:00,7.786,1010.7,45.0,30.9,18.3,21.6,63.2
2018-12-04 08:40:00,7.265,1010.8,38.0,26.7,16.9,21.8,63.2
2018-12-04 08:50:00,7.182,1011.0,39.4,29.5,16.9,22.1,62.6
2018-12-04 09:00:00,7.493,1011.2,45.0,32.3,18.3,22.6,61.0
2018-12-04 09:10:00,7.447,1011.4,43.6,32.3,18.3,22.9,61.0
2018-12-04 09:20:00,7.245,1011.4,43.6,33.8,23.9,23.1,60.4
2018-12-04 09:30:00,6.821,1011.4,49.2,39.4,29.5,23.2,60.5
2018-12-04 09:40:00,6.428,1011.6,53.4,45.0,35.2,23.5,60.2
2018-12-04 09:50:00,6.398,1011.5,53.4,45.0,38.0,23.8,59.7
2018-12-04 10:00:00,6.45,1011.5,52.0,43.6,38.0,24.1,59.2
2018-12-04 10:10:00,5.649,1011.5,50.6,43.6,35.2,24.6,58.6
2018-12-04 10:20:00,5.175,1011.5,52.0,43.6,33.8,24.9,57.9
2018-12-04 10:30:00,5.188,1011.5,52.0,46.4,42.2,25.4,57.7
2018-12-04 10:40:00,5.799,1011.5,54.8,49.2,47.8,25.7,57.6
2018-12-04 10:50:00,5.338,1011.4,63.3,57.7,52.0,25.9,57.9
2018-12-04 11:00:00,5.512,1011.3,66.1,61.9,56.3,26.0,58.3
2018-12-04 11:10:00,5.352,1011.3,66.1,60.5,60.5,26.0,59.1
2018-12-04 11:20:00,5.269,1011.1,71.7,67.5,61.9,26.3,58.6
2018-12-04 11:30:00,5.664,1011.0,70.3,66.1,64.7,26.4,57.4
2018-12-04 11:40:00,5.178,1010.9,73.1,68.9,64.7,26.6,56.4
2018-12-04 11:50:00,5.379,1010.9,78.8,75.9,71.7,26.9,56.3
2018-12-04 12:00:00,5.711,1010.8,75.9,73.1,73.1,26.8,56.9
2018-12-04 12:10:00,5.475,1010.8,75.9,73.1,73.1,26.6,58.0
2018-12-04 12:20:00,5.77,1010.6,78.8,75.9,75.9,26.8,56.8
2018-12-04 12:30:00,6.246,1010.5,81.6,78.8,77.3,27.0,52.6
2018-12-04 12:40:00,5.725,1010.3,81.6,80.2,78.8,27.1,50.0
2018-12-04 12:50:00,5.711,1010.1,78.8,77.3,75.9,27.1,50.7
2018-12-04 13:00:00,6.266,1010.0,81.6,78.8,78.8,27.4,48.6
2018-12-04 13:10:00,5.723,1009.8,85.8,81.6,78.8,27.5,46.1
2018-12-04 13:20:00,6.052,1009.6,85.8,83.0,83.0,27.6,47.4
2018-12-04 13:30:00,5.861,1009.4,84.4,81.6,78.8,27.6,47.1
2018-12-04 13:40:00,5.47,1009.3,87.2,83.0,78.8,27.6,48.1
2018-12-04 13:50:00,5.465,1009.2,90.0,85.8,84.4,27.5,47.9
2018-12-04 14:00:00,5.443,1009.2,91.4,90.0,90.0,27.5,51.3
2018-12-04 14:10:00,5.301,1009.1,92.8,88.6,88.6,27.4,54.3
2018-12-04 14:20:00,5.613,1008.9,94.2,92.8,91.4,27.4,52.1
2018-12-04 14:30:00,5.055,1008.8,99.8,98.4,98.4,27.7,47.2
2018-12-04 14:40:00,4.964,1008.7,102.7,99.8,98.4,27.9,48.7
2018-12-04 14:50:00,5.06,1008.7,102.7,99.8,97.0,27.9,47.5
2018-12-04 15:00:00,5.173,1008.6,101.3,98.4,95.6,27.5,51.4
2018-12-04 15:10:00,5.099,1008.5,104.1,99.8,98.4,27.4,52.1
2018-12-04 15:20:00,4.652,1008.5,104.1,98.4,98.4,27.4,55.4
2018-12-04 15:30:00,4.969,1008.4,106.9,102.7,95.6,27.0,58.7
2018-12-04 15:40:00,4.91,1008.4,108.3,104.1,97.0,26.9,61.5
2018-12-04 15:50:00,4.945,1008.4,108.3,104.1,101.3,27.0,60.4
2018-12-04 16:00:00,4.937,1008.4,108.3,105.5,102.7,27.3,61.6
2018-12-04 16:10:00,5.728,1008.3,109.7,104.1,99.8,26.9,63.7
2018-12-04 16:20:00,5.949,1008.3,111.1,104.1,101.3,26.4,65.1
2018-12-04 16:30:00,5.671,1008.2,112.5,105.5,102.7,26.6,64.9
2018-12-04 16:40:00,4.927,1008.3,111.1,104.1,98.4,26.8,65.9
2018-12-04 16:50:00,4.925,1008.4,109.7,102.7,98.4,26.5,67.3
2018-12-04 17:00:00,4.721,1008.4,111.1,104.1,99.8,26.5,67.5
2018-12-04 17:10:00,4.601,1008.5,109.7,102.7,97.0,26.5,68.0
2018-12-04 17:20:00,4.527,1008.6,111.1,104.1,98.4,26.4,68.4
2018-12-04 17:30:00,4.485,1008.8,109.7,99.8,94.2,26.2,70.6
2018-12-04 17:40:00,4.156,1008.8,108.3,101.3,92.8,26.0,71.4
2018-12-04 17:50:00,3.896,1008.9,105.5,99.8,92.8,25.9,71.5
2018-12-04 18:00:00,3.982,1009.0,105.5,98.4,92.8,25.8,72.9
2018-12-04 18:10:00,4.056,1009.1,102.7,97.0,90.0,25.7,73.7
2018-12-04 18:20:00,3.904,1009.1,101.3,94.2,87.2,25.5,74.2
2018-12-04 18:30:00,3.7,1009.2,98.4,95.6,85.8,25.4,75.3
2018-12-04 18:40:00,3.629,1009.2,99.8,97.0,90.0,25.3,75.7
2018-12-04 18:50:00,3.508,1009.4,101.3,99.8,90.0,25.3,76.2
2018-12-04 19:00:00,3.388,1009.5,99.8,97.0,87.2,25.2,76.4
2018-12-04 19:10:00,3.241,1009.7,95.6,97.0,85.8,25.1,77.6
2018-12-04 19:20:00,3.209,1009.8,91.4,97.0,85.8,24.9,78.1
2018-12-04 19:30:00,3.302,1009.9,91.4,95.6,84.4,25.1,77.8
2018-12-04 19:40:00,3.204,1010.0,91.4,91.4,81.6,24.9,78.0
2018-12-04 19:50:00,3.15,1010.2,98.4,97.0,85.8,24.9,78.4
2018-12-04 20:00:00,3.172,1010.3,84.4,87.2,77.3,25.1,78.4
2018-12-04 20:10:00,3.329,1010.4,84.4,85.8,80.2,24.9,78.5
2018-12-04 20:20:00,3.535,1010.5,91.4,92.8,87.2,24.9,78.0
2018-12-04 20:30:00,3.42,1010.6,95.6,95.6,90.0,24.9,76.4
2018-12-04 20:40:00,3.349,1010.7,94.2,95.6,92.8,25.1,75.3
2018-12-04 20:50:00,3.258,1010.8,95.6,92.8,92.8,25.2,75.2
2018-12-04 21:00:00,3.329,1010.9,87.2,87.2,84.4,25.2,75.6
2018-12-04 21:10:00,3.493,1011.0,81.6,83.0,78.8,24.9,75.7
2018-12-04 21:20:00,3.319,1011.0,78.8,77.3,66.1,24.4,77.1
2018-12-04 21:30:00,3.53,1011.0,74.5,71.7,50.6,24.1,78.6
2018-12-04 21:40:00,3.602,1011.0,71.7,66.1,36.6,23.6,79.6
2018-12-04 21:50:00,3.793,1011.0,67.5,61.9,40.8,23.3,80.1
2018-12-04 22:00:00,3.943,1011.1,66.1,61.9,39.4,22.9,80.7
2018-12-04 22:10:00,4.083,1011.0,66.1,63.3,40.8,22.4,81.4
2018-12-04 22:20:00,4.169,1011.0,63.3,56.3,38.0,22.2,82.6
2018-12-04 22:30:00,4.26,1011.0,64.7,54.8,38.0,22.1,78.2
2018-12-04 22:40:00,4.503,1011.0,61.9,47.8,38.0,22.5,73.0
2018-12-04 22:50:00,4.569,1011.0,60.5,43.6,35.2,22.5,70.8
2018-12-04 23:00:00,4.942,1011.0,56.3,39.4,32.3,22.5,69.3
2018-12-04 23:10:00,4.918,1011.0,52.0,38.0,26.7,22.4,70.4
2018-12-04 23:20:00,5.038,1011.0,54.8,43.6,21.1,22.1,70.3
2018-12-04 23:30:00,5.193,1010.9,56.3,46.4,25.3,22.1,67.9
2018-12-04 23:40:00,5.505,1010.8,50.6,38.0,22.5,22.4,65.6
2018-12-04 23:50:00,5.809,1010.7,53.4,45.0,23.9,22.1,64.7
2018-12-05 00:00:00,6.02,1010.6,53.4,45.0,25.3,22.4,62.6
2018-12-05 00:10:00,6.354,1010.5,61.9,52.0,29.5,22.5,61.2
2018-12-05 00:20:00,6.406,1010.5,54.8,47.8,29.5,22.5,60.5
2018-12-05 00:30:00,7.083,1010.3,59.1,49.2,30.9,22.5,61.2
2018-12-05 00:40:00,7.206,1010.2,61.9,50.6,35.2,22.6,60.5
2018-12-05 00:50:00,6.867,1010.1,59.1,46.4,29.5,22.4,61.8
2018-12-05 01:00:00,6.772,1010.0,57.7,45.0,28.1,21.6,64.3
2018-12-05 01:10:00,7.103,1010.0,60.5,49.2,32.3,21.5,64.8
2018-12-05 01:20:00,7.655,1009.9,61.9,49.2,35.2,21.5,64.5
2018-12-05 01:30:00,7.918,1009.9,61.9,50.6,38.0,21.5,64.3
2018-12-05 01:40:00,8.053,1009.8,63.3,50.6,35.2,21.4,64.7
2018-12-05 01:50:00,8.183,1009.7,61.9,50.6,32.3,21.3,65.1
2018-12-05 02:00:00,7.896,1009.5,61.9,52.0,38.0,21.4,64.7
2018-12-05 02:10:00,7.818,1009.4,63.3,54.8,38.0,21.4,64.6
2018-12-05 02:20:00,7.935,1009.3,61.9,52.0,33.8,21.4,64.8
2018-12-05 02:30:00,8.26,1009.2,61.9,49.2,29.5,21.4,65.1
2018-12-05 02:40:00,8.156,1009.2,61.9,50.6,32.3,21.3,65.6
2018-12-05 02:50:00,7.894,1009.2,60.5,46.4,25.3,21.4,65.1
2018-12-05 03:00:00,7.41,1009.1,54.8,39.4,19.7,21.3,64.9
2018-12-05 03:10:00,7.14,1009.1,50.6,36.6,18.3,21.0,65.6
2018-12-05 03:20:00,6.221,1009.0,38.0,25.3,7.0,20.5,67.0
2018-12-05 03:30:00,6.217,1008.9,30.9,19.7,5.6,20.2,68.4
2018-12-05 03:40:00,6.666,1008.8,26.7,15.5,4.2,20.0,68.2
2018-12-05 03:50:00,7.012,1008.7,25.3,14.1,2.8,20.2,67.9
2018-12-05 04:00:00,6.983,1008.7,19.7,9.8,1.4,20.3,66.8
2018-12-05 04:10:00,6.843,1008.6,18.3,9.8,1.4,20.3,66.5
2018-12-05 04:20:00,6.558,1008.6,18.3,8.4,0.0,20.4,65.9
2018-12-05 04:30:00,6.322,1008.6,18.3,7.0,0.0,20.8,65.1
2018-12-05 04:40:00,6.31,1008.5,15.5,5.6,0.0,20.8,65.1
2018-12-05 04:50:00,6.33,1008.6,16.9,7.0,1.4,20.8,65.2
2018-12-05 05:00:00,6.568,1008.5,15.5,5.6,0.0,20.9,65.2
2018-12-05 05:10:00,6.826,1008.5,12.7,4.2,0.0,20.9,65.3
2018-12-05 05:20:00,6.821,1008.5,12.7,4.2,0.0,20.8,65.4
2018-12-05 05:30:00,6.538,1008.6,15.5,5.6,0.0,20.8,65.8
2018-12-05 05:40:00,6.462,1008.7,14.1,4.2,0.0,20.8,66.0
2018-12-05 05:50:00,6.396,1008.7,16.9,7.0,0.0,20.7,66.5
2018-12-05 06:00:00,6.484,1008.8,19.7,9.8,0.0,20.7,66.9
2018-12-05 06:10:00,6.862,1008.8,21.1,12.7,1.4,20.5,67.0
2018-12-05 06:20:00,6.799,1009.0,19.7,11.3,0.0,20.5,67.0
2018-12-05 06:30:00,6.774,1009.1,19.7,8.4,0.0,20.5,66.9
2018-12-05 06:40:00,6.779,1009.2,19.7,11.3,1.4,20.5,66.8
2018-12-05 06:50:00,6.857,1009.3,19.7,12.7,1.4,20.5,66.8
2018-12-05 07:00:00,7.101,1009.3,21.1,11.3,1.4,20.4,66.8
2018-12-05 07:10:00,7.285,1009.4,21.1,14.1,2.8,20.4,66.8
2018-12-05 07:20:00,7.503,1009.6,21.1,12.7,2.8,20.4,66.7
2018-12-05 07:30:00,7.368,1009.8,22.5,14.1,1.4,20.4,66.7
2018-12-05 07:40:00,7.064,1009.9,23.9,14.1,1.4,20.3,66.7
2018-12-05 07:50:00,6.961,1010.0,25.3,15.5,1.4,20.4,66.4
2018-12-05 08:00:00,6.934,1010.2,23.9,14.1,0.0,20.4,66.2
2018-12-05 08:10:00,6.818,1010.4,21.1,12.7,0.0,20.7,65.3
2018-12-05 08:20:00,6.349,1010.6,21.1,11.3,0.0,21.0,64.5
2018-12-05 08:30:00,6.013,1010.8,19.7,7.0,357.2,21.3,63.8
2018-12-05 08:40:00,6.219,1010.8,21.1,9.8,358.6,21.6,63.1
2018-12-05 08:50:00,5.816,1011.0,19.7,11.3,0.0,22.0,62.3
2018-12-05 09:00:00,5.338,1011.3,21.1,8.4,358.6,22.4,61.2
2018-12-05 09:10:00,4.972,1011.4,22.5,11.3,0.0,22.9,59.9
2018-12-05 09:20:00,4.179,1011.5,29.5,19.7,5.6,23.3,59.0
2018-12-05 09:30:00,4.206,1011.6,26.7,25.3,18.3,24.2,56.3
2018-12-05 09:40:00,4.282,1011.6,28.1,25.3,22.5,24.7,53.8
2018-12-05 09:50:00,4.174,1011.7,26.7,21.1,21.1,24.8,53.0
2018-12-05 10:00:00,3.683,1011.7,30.9,22.5,19.7,25.4,51.5
2018-12-05 10:10:00,4.53,1011.6,33.8,26.7,21.1,25.5,50.7
2018-12-05 10:20:00,4.63,1011.6,38.0,32.3,28.1,25.8,49.9
2018-12-05 10:30:00,4.552,1011.5,40.8,33.8,28.1,25.9,49.6
2018-12-05 10:40:00,4.331,1011.5,36.6,32.3,29.5,26.5,48.3
2018-12-05 10:50:00,4.571,1011.4,40.8,33.8,29.5,26.8,47.4
2018-12-05 11:00:00,5.175,1011.3,45.0,40.8,38.0,27.1,46.5
2018-12-05 11:10:00,4.589,1011.2,45.0,42.2,42.2,27.5,45.4
2018-12-05 11:20:00,4.729,1011.0,52.0,47.8,47.8,27.9,44.6
2018-12-05 11:30:00,4.932,1010.9,53.4,46.4,43.6,28.1,43.8
2018-12-05 11:40:00,4.817,1010.8,75.9,74.5,75.9,28.1,45.5
2018-12-05 11:50:00,4.815,1010.6,77.3,77.3,81.6,28.0,46.1
2018-12-05 12:00:00,4.436,1010.4,81.6,83.0,88.6,28.0,46.9
2018-12-05 12:10:00,4.38,1010.2,87.2,88.6,94.2,27.7,49.1
2018-12-05 12:20:00,3.741,1010.1,95.6,95.6,98.4,27.7,52.0
2018-12-05 12:30:00,3.705,1009.8,94.2,94.2,101.3,27.7,52.9
2018-12-05 12:40:00,3.832,1009.7,97.0,102.7,106.9,27.9,53.6
2018-12-05 12:50:00,4.52,1009.5,104.1,105.5,111.1,27.6,54.4
2018-12-05 13:00:00,4.377,1009.3,101.3,98.4,105.5,27.5,55.7
2018-12-05 13:10:00,4.52,1009.1,104.1,105.5,108.3,27.5,56.3
2018-12-05 13:20:00,4.63,1008.8,105.5,105.5,109.7,27.5,56.2
2018-12-05 13:30:00,5.158,1008.6,106.9,104.1,108.3,27.4,55.2
2018-12-05 13:40:00,5.288,1008.4,101.3,101.3,105.5,27.6,52.7
2018-12-05 13:50:00,6.71,1008.2,106.9,104.1,105.5,27.6,52.1
2018-12-05 14:00:00,6.963,1008.0,109.7,109.7,109.7,27.6,53.2
2018-12-05 14:10:00,6.71,1007.9,109.7,109.7,111.1,27.5,54.4
