index,Date/Time,100m_N Avg [m/s],100m_N Std [m/s],Pressure [mbar],98m WV [°],78m WV [°],48m WV [°],Temp 5m [°C],Hum 5m [%]
38987,2018-07-29 17:50:00,9.961,0.597,999.6,237.7,232.0,229.2,27.3,86.8
38988,2018-07-29 18:00:00,9.642,0.512,999.5,236.3,232.0,229.2,27.3,86.9
38989,2018-07-29 18:10:00,9.369,0.542,999.6,234.8,230.6,227.8,27.3,87.0
38990,2018-07-29 18:20:00,9.728,0.447,999.5,234.8,230.6,226.4,27.1,86.9
38991,2018-07-29 18:30:00,9.428,0.615,999.6,236.3,232.0,227.8,27.1,86.8
38992,2018-07-29 18:40:00,9.247,0.606,999.8,234.8,230.6,227.8,27.1,87.2
38993,2018-07-29 18:50:00,8.841,0.58,999.9,234.8,229.2,227.8,27.1,86.8
38994,2018-07-29 19:00:00,9.696,0.606,999.9,233.4,229.2,226.4,27.0,86.2
38995,2018-07-29 19:10:00,9.183,0.774,1000.0,236.3,232.0,229.2,27.0,86.3
38996,2018-07-29 19:20:00,8.898,0.481,1000.0,236.3,232.0,230.6,27.0,86.9
38997,2018-07-29 19:30:00,8.596,0.532,1000.1,233.4,229.2,226.4,27.0,87.8
38998,2018-07-29 19:40:00,8.576,0.522,1000.2,233.4,229.2,226.4,26.9,88.4
38999,2018-07-29 19:50:00,8.748,0.522,1000.2,236.3,232.0,227.8,26.9,89.0
39000,2018-07-29 20:00:00,8.677,0.623,1000.2,233.4,229.2,226.4,26.9,89.2
39001,2018-07-29 20:10:00,9.428,0.561,1000.2,232.0,227.8,225.0,26.9,88.7
39002,2018-07-29 20:20:00,9.254,0.447,1000.3,233.4,229.2,225.0,26.9,88.1
39003,2018-07-29 20:30:00,9.237,0.502,1000.3,232.0,227.8,225.0,26.9,88.3
39004,2018-07-29 20:40:00,8.733,0.656,1000.4,227.8,223.6,222.2,26.9,88.5
39005,2018-07-29 20:50:00,9.136,0.422,1000.4,227.8,222.2,219.4,26.9,89.1
39006,2018-07-29 21:00:00,8.871,0.522,1000.5,227.8,223.6,220.8,26.9,89.1
39007,2018-07-29 21:10:00,8.107,0.522,1000.6,227.8,222.2,219.4,26.9,89.4
39008,2018-07-29 21:20:00,8.672,0.58,1000.8,226.4,222.2,220.8,26.9,89.6
39009,2018-07-29 21:30:00,8.95,0.502,1000.8,225.0,220.8,218.0,26.9,89.8
39010,2018-07-29 21:40:00,9.102,0.491,1000.8,223.6,219.4,216.6,26.9,90.1
39011,2018-07-29 21:50:00,9.674,0.561,1000.8,227.8,223.6,220.8,26.9,90.1
39012,2018-07-29 22:00:00,9.681,0.481,1000.8,229.2,225.0,220.8,26.9,89.6
39013,2018-07-29 22:10:00,9.259,0.458,1000.9,230.6,225.0,223.6,26.9,89.6
39014,2018-07-29 22:20:00,9.426,0.435,1000.9,233.4,227.8,225.0,26.9,90.1
39015,2018-07-29 22:30:00,9.554,0.458,1001.0,233.4,229.2,227.8,26.8,89.6
39016,2018-07-29 22:40:00,9.725,0.64,1000.9,233.4,227.8,226.4,26.9,88.9
39017,2018-07-29 22:50:00,8.866,0.522,1000.9,234.8,229.2,226.4,26.9,89.1
39018,2018-07-29 23:00:00,8.495,0.561,1001.0,230.6,227.8,225.0,26.9,90.1
39019,2018-07-29 23:10:00,9.178,0.632,1001.0,234.8,230.6,227.8,26.9,90.6
39020,2018-07-29 23:20:00,10.231,0.632,1001.0,237.7,232.0,229.2,26.8,90.0
39021,2018-07-29 23:30:00,10.185,0.767,1001.0,237.7,232.0,230.6,26.8,89.4
39022,2018-07-29 23:40:00,10.194,0.664,1001.0,236.3,232.0,230.6,26.8,89.8
39023,2018-07-29 23:50:00,10.054,0.522,1001.0,233.4,229.2,227.8,26.8,90.2
39024,2018-07-30 00:00:00,9.895,0.552,1001.0,232.0,226.4,223.6,26.8,90.3
39025,2018-07-30 00:10:00,10.081,0.542,1001.0,237.7,232.0,229.2,26.8,90.3
39026,2018-07-30 00:20:00,10.899,0.672,1001.0,240.5,236.3,233.4,26.8,89.8
39027,2018-07-30 00:30:00,10.244,0.589,1001.0,240.5,234.8,233.4,26.8,89.6
39028,2018-07-30 00:40:00,10.175,0.64,1000.9,236.3,232.0,230.6,26.8,89.7
39029,2018-07-30 00:50:00,10.136,0.542,1000.7,236.3,232.0,229.2,26.8,89.5
39030,2018-07-30 01:00:00,10.172,0.47,1000.6,237.7,233.4,230.6,26.8,90.0
39031,2018-07-30 01:10:00,10.457,0.542,1000.4,239.1,233.4,230.6,26.8,90.6
39032,2018-07-30 01:20:00,10.909,0.807,1000.1,244.7,239.1,236.3,26.6,90.7
39033,2018-07-30 01:30:00,11.076,1.035,1000.0,247.5,243.3,239.1,26.6,89.8
39034,2018-07-30 01:40:00,10.985,0.905,999.9,246.1,241.9,239.1,26.6,89.6
39035,2018-07-30 01:50:00,10.798,0.887,999.8,244.7,240.5,237.7,26.6,89.8
39036,2018-07-30 02:00:00,10.786,0.787,999.7,246.1,240.5,239.1,26.6,90.1
39037,2018-07-30 02:10:00,10.978,0.893,999.6,246.1,241.9,239.1,26.6,90.7
39038,2018-07-30 02:20:00,10.57,0.869,999.6,244.7,240.5,237.7,26.6,90.8
39039,2018-07-30 02:30:00,10.845,0.695,999.5,244.7,239.1,236.3,26.5,90.7
39040,2018-07-30 02:40:00,10.762,0.8,999.5,247.5,241.9,239.1,26.5,90.6
39041,2018-07-30 02:50:00,10.379,0.695,999.4,247.5,243.3,240.5,26.6,90.7
39042,2018-07-30 03:00:00,10.818,0.664,999.3,248.9,244.7,241.9,26.6,90.7
39043,2018-07-30 03:10:00,9.762,0.58,999.2,248.9,243.3,241.9,26.6,90.9
39044,2018-07-30 03:20:00,9.755,0.787,999.3,251.7,246.1,244.7,26.6,91.1
39045,2018-07-30 03:30:00,9.603,0.702,999.3,253.1,248.9,246.1,26.6,91.1
39046,2018-07-30 03:40:00,8.576,1.122,999.3,251.7,247.5,244.7,26.6,91.1
39047,2018-07-30 03:50:00,8.996,1.03,999.1,251.7,247.5,244.7,26.6,91.1
39048,2018-07-30 04:00:00,8.581,0.8,999.1,253.1,248.9,246.1,26.6,90.9
39049,2018-07-30 04:10:00,9.013,0.999,999.1,254.5,250.3,247.5,26.6,91.1
39050,2018-07-30 04:20:00,9.858,0.911,999.1,254.5,250.3,247.5,26.6,90.9
39051,2018-07-30 04:30:00,9.954,0.807,999.1,253.1,248.9,247.5,26.6,90.9
39052,2018-07-30 04:40:00,10.221,0.857,999.1,254.5,250.3,247.5,26.6,91.1
39053,2018-07-30 04:50:00,10.428,0.933,999.0,254.5,251.7,248.9,26.6,91.1
39054,2018-07-30 05:00:00,10.219,0.939,999.1,255.9,250.3,248.9,26.6,90.8
39055,2018-07-30 05:10:00,9.752,1.075,999.1,254.5,250.3,247.5,26.6,90.7
39056,2018-07-30 05:20:00,9.563,0.899,999.3,255.9,250.3,248.9,26.6,90.7
39057,2018-07-30 05:30:00,9.112,0.869,999.4,255.9,251.7,248.9,26.6,90.8
39058,2018-07-30 05:40:00,9.124,0.967,999.4,255.9,251.7,248.9,26.6,90.9
39059,2018-07-30 05:50:00,9.225,0.753,999.4,253.1,247.5,244.7,26.6,90.9
39060,2018-07-30 06:00:00,9.335,0.787,999.5,253.1,248.9,246.1,26.6,91.2
39061,2018-07-30 06:10:00,9.119,0.956,999.5,253.1,248.9,246.1,26.6,91.1
39062,2018-07-30 06:20:00,8.52,1.025,999.5,248.9,244.7,241.9,26.6,91.1
39063,2018-07-30 06:30:00,9.035,0.887,999.6,255.9,251.7,248.9,26.6,91.2
39064,2018-07-30 06:40:00,9.205,0.753,999.6,257.3,253.1,250.3,26.6,90.8
39065,2018-07-30 06:50:00,8.974,0.794,999.6,254.5,250.3,246.1,26.6,90.6
39066,2018-07-30 07:00:00,8.547,0.739,999.7,254.5,251.7,248.9,26.6,90.5
39067,2018-07-30 07:10:00,8.287,0.695,999.8,254.5,250.3,248.9,26.6,90.5
39068,2018-07-30 07:20:00,7.412,0.905,999.9,250.3,246.1,243.3,26.6,90.7
39069,2018-07-30 07:30:00,7.55,0.839,1000.0,251.7,247.5,243.3,26.8,90.9
39070,2018-07-30 07:40:00,8.984,0.807,1000.0,248.9,243.3,240.5,26.6,90.5
39071,2018-07-30 07:50:00,8.996,0.606,1000.1,246.1,241.9,237.7,26.6,90.2
39072,2018-07-30 08:00:00,8.704,0.71,1000.2,247.5,243.3,240.5,26.8,90.1
39073,2018-07-30 08:10:00,7.96,0.887,1000.3,250.3,244.7,241.9,26.9,89.6
39074,2018-07-30 08:20:00,7.842,0.656,1000.4,251.7,247.5,243.3,27.0,88.7
39075,2018-07-30 08:30:00,7.793,0.905,1000.6,257.3,251.7,248.9,27.0,87.4
39076,2018-07-30 08:40:00,7.56,1.004,1000.7,255.9,251.7,248.9,27.1,85.1
39077,2018-07-30 08:50:00,8.088,0.967,1000.8,251.7,247.5,244.7,27.3,83.6
39078,2018-07-30 09:00:00,7.921,0.606,1000.8,250.3,246.1,243.3,27.3,83.7
39079,2018-07-30 09:10:00,7.503,0.702,1000.9,244.7,239.1,236.3,27.3,84.7
39080,2018-07-30 09:20:00,7.643,0.481,1001.0,239.1,233.4,229.2,27.4,86.5
39081,2018-07-30 09:30:00,7.842,0.383,1001.1,237.7,232.0,227.8,27.3,87.5
39082,2018-07-30 09:40:00,7.697,0.561,1001.3,239.1,233.4,230.6,27.3,87.9
39083,2018-07-30 09:50:00,6.597,1.127,1001.4,236.3,232.0,227.8,27.3,87.5
39084,2018-07-30 10:00:00,7.393,0.956,1001.3,243.3,239.1,237.7,27.4,87.8
39085,2018-07-30 10:10:00,7.486,0.71,1001.3,239.1,232.0,229.2,27.5,87.5
39086,2018-07-30 10:20:00,7.67,0.76,1001.2,240.5,234.8,230.6,27.4,87.6
39087,2018-07-30 10:30:00,7.921,0.672,1001.4,241.9,236.3,233.4,27.3,88.3
39088,2018-07-30 10:40:00,8.196,0.447,1001.3,234.8,229.2,226.4,27.3,88.0
39089,2018-07-30 10:50:00,8.913,0.64,1001.3,234.8,229.2,226.4,27.5,87.5
39090,2018-07-30 11:00:00,9.691,0.47,1001.2,234.8,230.6,227.8,27.9,85.7
39091,2018-07-30 11:10:00,9.512,0.47,1001.3,234.8,230.6,227.8,27.6,85.6
39092,2018-07-30 11:20:00,8.746,0.512,1001.3,236.3,230.6,229.2,27.4,86.5
39093,2018-07-30 11:30:00,8.272,0.739,1001.3,225.0,220.8,216.6,27.3,87.6
39094,2018-07-30 11:40:00,9.487,0.58,1001.2,227.8,223.6,220.8,27.4,87.9
39095,2018-07-30 11:50:00,9.942,0.597,1001.2,222.2,216.6,213.8,27.1,89.2
39096,2018-07-30 12:00:00,10.708,1.084,1001.1,227.8,222.2,218.0,27.0,90.0
39097,2018-07-30 12:10:00,10.155,1.164,1001.0,240.5,234.8,230.6,27.4,89.4
39098,2018-07-30 12:20:00,10.192,1.434,1001.0,243.3,237.7,234.8,28.0,85.8
39099,2018-07-30 12:30:00,9.779,1.045,1001.0,241.9,236.3,232.0,27.9,86.3
39100,2018-07-30 12:40:00,9.944,1.367,1000.8,241.9,236.3,236.3,28.0,85.8
39101,2018-07-30 12:50:00,9.993,1.255,1000.8,241.9,236.3,234.8,28.3,84.5
39102,2018-07-30 13:00:00,9.843,1.004,1000.7,243.3,236.3,234.8,28.2,84.0
39103,2018-07-30 13:10:00,9.875,1.259,1000.6,243.3,237.7,234.8,28.6,83.0
39104,2018-07-30 13:20:00,10.364,1.173,1000.5,243.3,237.7,236.3,28.1,83.9
39105,2018-07-30 13:30:00,10.479,1.276,1000.4,243.3,237.7,234.8,28.1,84.5
39106,2018-07-30 13:40:00,10.16,1.263,1000.3,244.7,240.5,236.3,28.3,83.6
39107,2018-07-30 13:50:00,10.374,1.177,1000.1,247.5,241.9,237.7,28.5,82.5
39108,2018-07-30 14:00:00,11.523,1.32,999.9,247.5,241.9,237.7,28.2,83.1
39109,2018-07-30 14:10:00,10.197,1.324,999.9,247.5,243.3,239.1,28.3,83.0
39110,2018-07-30 14:20:00,10.217,1.288,999.9,244.7,239.1,236.3,28.5,82.3
39111,2018-07-30 14:30:00,11.0,1.208,999.8,241.9,237.7,233.4,28.2,83.1
39112,2018-07-30 14:40:00,10.573,1.478,999.8,244.7,240.5,237.7,28.2,83.1
39113,2018-07-30 14:50:00,10.74,1.527,999.7,244.7,240.5,237.7,28.1,83.4
39114,2018-07-30 15:00:00,11.827,0.939,999.5,244.7,239.1,236.3,28.0,83.6
39115,2018-07-30 15:10:00,10.31,1.449,999.4,243.3,237.7,236.3,28.1,84.0
39116,2018-07-30 15:20:00,10.791,1.587,999.3,243.3,239.1,236.3,28.2,83.1
39117,2018-07-30 15:30:00,10.668,1.32,999.3,243.3,239.1,236.3,28.1,82.9
39118,2018-07-30 15:40:00,9.949,1.23,999.3,243.3,239.1,237.7,28.1,83.3
39119,2018-07-30 15:50:00,10.3,1.065,999.3,244.7,239.1,236.3,28.0,83.9
39120,2018-07-30 16:00:00,11.427,0.993,999.1,244.7,239.1,237.7,27.7,83.7
39121,2018-07-30 16:10:00,10.678,1.099,999.1,246.1,241.9,239.1,27.9,83.1
39122,2018-07-30 16:20:00,9.797,1.146,999.1,246.1,240.5,236.3,28.0,83.3
39123,2018-07-30 16:30:00,10.452,1.155,999.0,246.1,240.5,236.3,27.9,84.0
39124,2018-07-30 16:40:00,10.767,0.893,998.9,244.7,240.5,237.7,27.7,84.6
39125,2018-07-30 16:50:00,11.115,0.916,998.9,244.7,240.5,237.7,27.7,85.1
39126,2018-07-30 17:00:00,10.563,1.276,998.9,246.1,241.9,240.5,27.7,84.4
39127,2018-07-30 17:10:00,11.216,0.95,998.9,246.1,240.5,237.7,27.6,84.0
39128,2018-07-30 17:20:00,11.022,1.312,998.9,247.5,243.3,240.5,27.7,83.7
39129,2018-07-30 17:30:00,10.735,1.499,998.9,250.3,244.7,241.9,27.9,83.5
39130,2018-07-30 17:40:00,11.673,1.308,998.9,248.9,244.7,241.9,27.6,84.1
39131,2018-07-30 17:50:00,11.628,0.851,998.9,247.5,243.3,240.5,27.5,84.8
39132,2018-07-30 18:00:00,10.288,1.537,999.0,247.5,243.3,241.9,27.5,85.6
39133,2018-07-30 18:10:00,10.477,1.382,999.0,248.9,243.3,240.5,27.5,85.6
39134,2018-07-30 18:20:00,10.354,1.401,998.9,248.9,243.3,240.5,27.4,85.9
39135,2018-07-30 18:30:00,10.16,1.217,999.0,250.3,244.7,241.9,27.3,85.7
39136,2018-07-30 18:40:00,10.884,1.113,999.0,251.7,246.1,243.3,27.3,86.1
39137,2018-07-30 18:50:00,10.234,1.23,999.0,251.7,247.5,244.7,27.1,85.8
39138,2018-07-30 19:00:00,11.643,1.084,999.1,248.9,244.7,241.9,27.1,85.6
39139,2018-07-30 19:10:00,10.452,1.014,999.3,246.1,241.9,237.7,27.1,86.7
39140,2018-07-30 19:20:00,10.693,1.136,999.4,246.1,240.5,239.1,27.0,87.0
39141,2018-07-30 19:30:00,11.005,0.928,999.5,244.7,241.9,239.1,27.0,87.4
39142,2018-07-30 19:40:00,10.558,0.999,999.5,243.3,239.1,236.3,26.9,88.0
39143,2018-07-30 19:50:00,11.682,0.967,999.5,244.7,240.5,237.7,26.9,87.6
39144,2018-07-30 20:00:00,11.741,1.009,999.6,246.1,240.5,239.1,26.9,87.3
39145,2018-07-30 20:10:00,11.83,1.05,999.6,246.1,241.9,239.1,26.9,87.3
39146,2018-07-30 20:20:00,11.471,0.893,999.8,247.5,243.3,241.9,26.9,86.7
39147,2018-07-30 20:30:00,11.039,0.95,1000.0,246.1,240.5,239.1,26.9,87.2
39148,2018-07-30 20:40:00,9.983,1.04,1000.1,244.7,239.1,236.3,26.9,88.0
39149,2018-07-30 20:50:00,10.167,1.132,1000.2,243.3,239.1,237.7,26.9,88.1
39150,2018-07-30 21:00:00,9.885,0.8,1000.3,246.1,240.5,239.1,26.8,87.4
39151,2018-07-30 21:10:00,9.382,0.732,1000.4,239.1,233.4,232.0,26.9,87.9
39152,2018-07-30 21:20:00,9.571,1.014,1000.5,241.9,237.7,234.8,26.8,88.5
39153,2018-07-30 21:30:00,9.856,0.983,1000.5,243.3,239.1,236.3,26.8,88.3
39154,2018-07-30 21:40:00,9.784,0.945,1000.6,241.9,236.3,234.8,26.8,88.0
39155,2018-07-30 21:50:00,9.46,0.76,1000.7,243.3,239.1,236.3,26.8,87.9
39156,2018-07-30 22:00:00,9.301,0.851,1000.8,244.7,239.1,236.3,26.8,88.3
39157,2018-07-30 22:10:00,9.121,0.881,1000.9,243.3,239.1,237.7,26.8,88.7
39158,2018-07-30 22:20:00,9.166,0.606,1001.0,240.5,234.8,233.4,26.8,89.4
39159,2018-07-30 22:30:00,9.581,0.632,1001.0,239.1,233.4,230.6,26.8,89.5
39160,2018-07-30 22:40:00,9.87,0.753,1001.0,239.1,234.8,232.0,26.8,89.5
39161,2018-07-30 22:50:00,9.632,0.656,1001.0,240.5,234.8,233.4,26.8,89.4
39162,2018-07-30 23:00:00,9.389,0.911,1001.0,241.9,236.3,233.4,26.8,89.6
39163,2018-07-30 23:10:00,9.313,0.939,1001.1,241.9,237.7,236.3,26.6,89.4
39164,2018-07-30 23:20:00,10.43,0.717,1001.1,244.7,240.5,237.7,26.6,88.4
39165,2018-07-30 23:30:00,9.971,0.632,1001.0,244.7,240.5,237.7,26.8,88.5
39166,2018-07-30 23:40:00,9.671,0.615,1001.0,244.7,240.5,237.7,26.6,88.7
39167,2018-07-30 23:50:00,9.055,0.767,1000.9,246.1,241.9,240.5,26.6,89.2
39168,2018-07-31 00:00:00,9.156,0.807,1000.8,244.7,239.1,236.3,26.6,89.8
39169,2018-07-31 00:10:00,8.552,0.753,1000.8,243.3,237.7,234.8,26.6,90.3
39170,2018-07-31 00:20:00,9.092,0.717,1000.8,244.7,240.5,237.7,26.6,90.3
39171,2018-07-31 00:30:00,9.74,0.725,1000.7,244.7,240.5,239.1,26.6,90.0
39172,2018-07-31 00:40:00,9.836,1.004,1000.5,244.7,240.5,239.1,26.6,90.1
39173,2018-07-31 00:50:00,10.091,1.065,1000.4,247.5,243.3,240.5,26.6,89.8
39174,2018-07-31 01:00:00,10.094,0.916,1000.3,247.5,243.3,240.5,26.6,89.6
39175,2018-07-31 01:10:00,9.802,0.813,1000.2,247.5,243.3,240.5,26.6,90.2
39176,2018-07-31 01:20:00,10.202,0.597,1000.2,246.1,241.9,239.1,26.6,90.5
39177,2018-07-31 01:30:00,10.273,0.893,1000.0,247.5,243.3,240.5,26.6,90.2
39178,2018-07-31 01:40:00,10.56,0.863,999.8,247.5,243.3,240.5,26.5,89.5
39179,2018-07-31 01:50:00,9.794,0.68,999.7,246.1,241.9,239.1,26.5,89.7
39180,2018-07-31 02:00:00,9.883,0.68,999.7,244.7,240.5,239.1,26.5,90.1
39181,2018-07-31 02:10:00,10.158,0.928,999.6,243.3,239.1,236.3,26.5,90.3
39182,2018-07-31 02:20:00,10.054,0.916,999.5,246.1,241.9,239.1,26.5,90.6
39183,2018-07-31 02:30:00,10.573,0.911,999.3,247.5,243.3,241.9,26.5,90.6
39184,2018-07-31 02:40:00,10.617,0.753,999.2,248.9,244.7,243.3,26.5,90.7
39185,2018-07-31 02:50:00,10.425,0.999,999.1,248.9,244.7,241.9,26.5,90.8
39186,2018-07-31 03:00:00,10.563,0.875,999.0,250.3,246.1,243.3,26.5,90.3
39187,2018-07-31 03:10:00,9.863,0.999,999.0,250.3,246.1,243.3,26.5,90.1
39188,2018-07-31 03:20:00,10.091,0.881,999.0,248.9,244.7,241.9,26.6,90.5
39189,2018-07-31 03:30:00,10.015,0.813,998.9,248.9,243.3,240.5,26.6,90.5
39190,2018-07-31 03:40:00,9.934,0.928,998.9,248.9,244.7,241.9,26.6,90.5
39191,2018-07-31 03:50:00,10.027,0.8,998.9,248.9,244.7,241.9,26.6,90.6
39192,2018-07-31 04:00:00,9.337,0.851,998.9,248.9,244.7,243.3,26.6,90.7
39193,2018-07-31 04:10:00,9.072,0.977,998.9,247.5,244.7,240.5,26.6,90.8
39194,2018-07-31 04:20:00,9.357,0.881,998.9,251.7,246.1,243.3,26.6,90.8
39195,2018-07-31 04:30:00,9.242,0.826,999.0,251.7,247.5,244.7,26.6,90.7
39196,2018-07-31 04:40:00,9.195,0.881,998.9,253.1,248.9,246.1,26.6,90.8
39197,2018-07-31 04:50:00,9.178,0.845,999.0,253.1,248.9,246.1,26.6,90.8
39198,2018-07-31 05:00:00,9.276,1.055,999.0,253.1,248.9,246.1,26.6,90.7
39199,2018-07-31 05:10:00,9.347,0.687,998.9,251.7,247.5,244.7,26.6,90.5
39200,2018-07-31 05:20:00,9.256,0.813,999.0,253.1,248.9,244.7,26.6,90.7
39201,2018-07-31 05:30:00,8.834,0.695,999.0,255.9,251.7,248.9,26.6,90.6
39202,2018-07-31 05:40:00,8.716,1.065,999.0,253.1,248.9,246.1,26.6,90.9
39203,2018-07-31 05:50:00,9.743,0.977,999.1,254.5,250.3,247.5,26.6,91.1
39204,2018-07-31 06:00:00,10.199,0.95,999.0,253.1,248.9,244.7,26.6,90.9
39205,2018-07-31 06:10:00,9.718,1.084,999.1,253.1,248.9,244.7,26.6,90.7
39206,2018-07-31 06:20:00,9.205,1.019,999.3,253.1,248.9,246.1,26.6,90.2
39207,2018-07-31 06:30:00,9.428,0.774,999.4,254.5,250.3,248.9,26.6,90.1
39208,2018-07-31 06:40:00,9.514,0.648,999.4,255.9,250.3,247.5,26.6,90.1
39209,2018-07-31 06:50:00,9.207,0.8,999.5,255.9,251.7,248.9,26.6,90.0
39210,2018-07-31 07:00:00,9.08,0.78,999.7,257.3,251.7,250.3,26.8,90.0
39211,2018-07-31 07:10:00,8.338,0.983,999.7,260.2,254.5,251.7,26.8,89.4
39212,2018-07-31 07:20:00,7.496,0.967,999.8,260.2,257.3,254.5,26.8,88.9
39213,2018-07-31 07:30:00,8.09,0.787,999.9,260.2,254.5,253.1,26.8,88.3
39214,2018-07-31 07:40:00,7.358,0.851,1000.0,263.0,258.8,257.3,26.9,87.9
39215,2018-07-31 07:50:00,6.956,0.983,1000.1,263.0,260.2,258.8,26.9,88.0
39216,2018-07-31 08:00:00,8.144,1.009,1000.1,257.3,253.1,251.7,27.0,88.4
39217,2018-07-31 08:10:00,8.363,1.094,1000.1,257.3,251.7,250.3,27.1,88.5
39218,2018-07-31 08:20:00,8.291,1.263,1000.3,258.8,253.1,251.7,27.1,88.5
39219,2018-07-31 08:30:00,8.365,0.875,1000.4,254.5,250.3,248.9,27.1,88.4
39220,2018-07-31 08:40:00,8.328,0.945,1000.4,250.3,246.1,243.3,27.1,88.5
39221,2018-07-31 08:50:00,8.515,0.887,1000.5,251.7,247.5,246.1,27.1,88.9
39222,2018-07-31 09:00:00,8.009,0.972,1000.6,254.5,251.7,248.9,27.1,88.9
39223,2018-07-31 09:10:00,7.277,0.993,1000.8,251.7,247.5,243.3,27.3,88.3
39224,2018-07-31 09:20:00,7.616,1.132,1000.8,250.3,244.7,243.3,27.5,87.8
39225,2018-07-31 09:30:00,8.544,0.893,1000.8,254.5,248.9,244.7,27.6,86.5
39226,2018-07-31 09:40:00,8.409,1.019,1000.8,251.7,247.5,244.7,27.7,85.8
39227,2018-07-31 09:50:00,7.933,0.993,1000.8,251.7,247.5,244.7,27.7,85.0
39228,2018-07-31 10:00:00,8.385,0.972,1000.9,250.3,247.5,244.7,27.7,84.2
39229,2018-07-31 10:10:00,8.176,1.045,1000.9,244.7,240.5,239.1,27.9,83.5
39230,2018-07-31 10:20:00,8.23,0.999,1000.9,246.1,243.3,240.5,27.9,84.1
39231,2018-07-31 10:30:00,8.439,0.922,1001.0,244.7,239.1,236.3,27.9,83.9
39232,2018-07-31 10:40:00,8.805,1.168,1001.1,247.5,243.3,240.5,28.1,83.0
39233,2018-07-31 10:50:00,8.768,1.164,1001.1,241.9,237.7,234.8,28.0,82.2
39234,2018-07-31 11:00:00,9.517,0.695,1001.2,240.5,233.4,229.2,28.0,83.3
39235,2018-07-31 11:10:00,9.389,0.774,1001.1,239.1,233.4,229.2,27.9,85.1
39236,2018-07-31 11:20:00,9.232,0.999,1001.1,241.9,236.3,233.4,27.9,85.1
39237,2018-07-31 11:30:00,9.072,1.23,1001.1,241.9,234.8,230.6,27.9,84.8
39238,2018-07-31 11:40:00,8.721,1.094,1001.1,240.5,233.4,229.2,28.0,84.7
39239,2018-07-31 11:50:00,10.197,0.746,1001.1,239.1,233.4,229.2,27.9,85.7
39240,2018-07-31 12:00:00,10.428,0.687,1001.0,240.5,234.8,230.6,27.9,85.3
39241,2018-07-31 12:10:00,9.792,0.851,1001.0,240.5,234.8,230.6,27.7,86.2
39242,2018-07-31 12:20:00,9.482,0.972,1001.0,241.9,234.8,230.6,28.0,85.8
39243,2018-07-31 12:30:00,9.144,1.089,1001.0,243.3,236.3,233.4,28.2,84.6
39244,2018-07-31 12:40:00,9.74,1.463,1000.9,244.7,240.5,240.5,28.0,84.6
39245,2018-07-31 12:50:00,9.905,1.05,1000.9,246.1,241.9,239.1,27.7,86.5
39246,2018-07-31 13:00:00,10.565,1.146,1000.8,247.5,241.9,239.1,27.7,86.5
39247,2018-07-31 13:10:00,9.701,0.983,1000.8,243.3,237.7,234.8,27.6,88.0
39248,2018-07-31 13:20:00,10.614,0.983,1000.8,240.5,234.8,230.6,28.0,86.3
39249,2018-07-31 13:30:00,11.071,0.753,1000.8,240.5,234.8,229.2,28.1,84.7
39250,2018-07-31 13:40:00,11.184,0.606,1000.6,239.1,233.4,229.2,27.9,85.4
39251,2018-07-31 13:50:00,11.395,0.664,1000.6,237.7,233.4,229.2,27.7,86.3
39252,2018-07-31 14:00:00,10.781,0.774,1000.4,240.5,234.8,230.6,27.7,86.7
39253,2018-07-31 14:10:00,10.791,1.065,1000.3,240.5,234.8,232.0,27.7,86.3
39254,2018-07-31 14:20:00,10.892,0.95,1000.1,243.3,237.7,233.4,27.9,85.8
39255,2018-07-31 14:30:00,10.894,1.438,999.9,243.3,239.1,237.7,28.0,84.7
39256,2018-07-31 14:40:00,10.17,1.247,999.9,247.5,243.3,240.5,27.9,85.2
39257,2018-07-31 14:50:00,10.838,1.225,999.8,247.5,243.3,241.9,28.1,84.7
39258,2018-07-31 15:00:00,10.403,1.409,999.8,244.7,240.5,237.7,28.0,85.3
39259,2018-07-31 15:10:00,10.828,0.905,999.7,246.1,240.5,239.1,27.7,86.2
39260,2018-07-31 15:20:00,10.487,1.159,999.6,243.3,239.1,236.3,27.9,86.7
39261,2018-07-31 15:30:00,10.573,1.409,999.5,246.1,240.5,237.7,28.1,85.3
39262,2018-07-31 15:40:00,11.326,1.416,999.3,250.3,244.7,241.9,28.1,84.2
39263,2018-07-31 15:50:00,12.242,1.336,999.3,248.9,244.7,243.3,28.2,83.3
39264,2018-07-31 16:00:00,11.722,1.516,999.0,247.5,241.9,240.5,28.2,83.1
39265,2018-07-31 16:10:00,12.348,1.225,999.0,244.7,240.5,236.3,28.1,83.7
39266,2018-07-31 16:20:00,11.314,1.234,998.9,246.1,241.9,237.7,28.1,83.7
39267,2018-07-31 16:30:00,11.705,1.386,998.7,247.5,243.3,237.7,28.1,83.5
39268,2018-07-31 16:40:00,11.783,1.474,998.7,247.5,241.9,239.1,28.1,83.6
39269,2018-07-31 16:50:00,13.622,1.146,998.6,247.5,243.3,239.1,28.0,83.6
39270,2018-07-31 17:00:00,12.183,1.488,998.7,246.1,241.9,240.5,28.0,84.4
39271,2018-07-31 17:10:00,12.768,1.186,998.7,246.1,240.5,237.7,28.0,85.7
39272,2018-07-31 17:20:00,12.38,1.386,998.8,246.1,241.9,237.7,27.7,85.8
